,SID,X,Private,Class,Sex,Condition,Item,Soph_pre,Correct_pre,Soph_post,Correct_post,Theta
2844,956031217,2844,0,12,M,LT,K,2,1,2,1,0.0140929
2845,956031217,2845,0,12,M,LT,L,H,0,2,0,0.0140929
2846,956031217,2846,0,12,M,LT,M,H,0,2,1,0.0140929
2847,956031217,2847,0,12,M,LT,N,NA,NA,H,1,0.0140929
2848,956031217,2848,0,12,M,LT,P,NA,NA,3,1,0.0140929
2849,956031217,2849,0,12,M,LT,Q,NA,NA,0,0,0.0140929
2850,956031217,2850,0,12,M,LT,U,NA,NA,0,0,0.0140929
2851,956031217,2851,0,12,M,LT,V,NA,NA,1,0,0.0140929
2852,956031217,2852,0,12,M,LT,X,NA,NA,2,0,0.0140929
2853,956031217,2853,0,12,M,LT,X15,2,0,2,1,0.0140929
2854,956031217,2854,0,12,M,LT,X21,NA,NA,1,1,0.0140929
2855,956031217,2855,0,12,M,LT,X31.1,NA,NA,H,0,0.0140929
2856,956031217,2856,0,12,M,LT,X32,NA,NA,0,0,0.0140929
2857,956031217,2857,0,12,M,LT,X33,H,0,H,0,0.0140929
2858,956031217,2858,0,12,M,LT,X37,NA,NA,2,0,0.0140929
2859,956031217,2859,0,12,M,LT,X50,NA,NA,1,0,0.0140929
2860,956031217,2860,0,12,M,LT,Z,NA,NA,2,1,0.0140929
2861,956031218,2861,0,12,F,LT,B,H,0,H,1,0.0483405
2862,956031218,2862,0,12,F,LT,C,H,1,2,1,0.0483405
2863,956031218,2863,0,12,F,LT,Da,1,0,2,1,0.0483405
2864,956031218,2864,0,12,F,LT,Db,1,1,1,1,0.0483405
2865,956031218,2865,0,12,F,LT,E,2,1,2,1,0.0483405
2866,956031218,2866,0,12,F,LT,G,2,1,2,1,0.0483405
2867,956031218,2867,0,12,F,LT,H,1,0,1,0,0.0483405
2868,956031218,2868,0,12,F,LT,I,H,0,0,0,0.0483405
2869,956031218,2869,0,12,F,LT,J,1,0,1,0,0.0483405
2870,956031218,2870,0,12,F,LT,K,H,0,2,1,0.0483405
2871,956031218,2871,0,12,F,LT,L,NA,NA,H,1,0.0483405
2872,956031218,2872,0,12,F,LT,M,NA,NA,2,0,0.0483405
2873,956031218,2873,0,12,F,LT,N,NA,NA,1,1,0.0483405
2874,956031218,2874,0,12,F,LT,P,NA,NA,1,0,0.0483405
2875,956031218,2875,0,12,F,LT,Q,NA,NA,H,0,0.0483405
2876,956031218,2876,0,12,F,LT,U,NA,NA,0,0,0.0483405
2877,956031218,2877,0,12,F,LT,V,NA,NA,1,0,0.0483405
2878,956031218,2878,0,12,F,LT,X,NA,NA,2,0,0.0483405
2879,956031218,2879,0,12,F,LT,X15,NA,NA,2,1,0.0483405
2880,956031218,2880,0,12,F,LT,X21,NA,NA,0,0,0.0483405
2881,956031218,2881,0,12,F,LT,X31.1,NA,NA,NA,0,0.0483405
2882,956031218,2882,0,12,F,LT,X32,NA,NA,H,0,0.0483405
2883,956031218,2883,0,12,F,LT,X33,NA,NA,H,0,0.0483405
2884,956031218,2884,0,12,F,LT,X37,NA,NA,2,0,0.0483405
2885,956031218,2885,0,12,F,LT,X50,NA,NA,0,0,0.0483405
2886,956031218,2886,0,12,F,LT,Z,NA,NA,H,0,0.0483405
2887,956041401,2887,1,14,M,LT,B,1,1,2,1,1.301582
2888,956041401,2888,1,14,M,LT,C,H,1,H,1,1.301582
2889,956041401,2889,1,14,M,LT,Da,2,1,2,1,1.301582
2890,956041401,2890,1,14,M,LT,Db,1,1,1,1,1.301582
2891,956041401,2891,1,14,M,LT,E,2,1,2,1,1.301582
2892,956041401,2892,1,14,M,LT,G,2,1,2,1,1.301582
2893,956041401,2893,1,14,M,LT,H,2,1,2,1,1.301582
2894,956041401,2894,1,14,M,LT,I,2,1,2,1,1.301582
2895,956041401,2895,1,14,M,LT,J,2,1,2,0,1.301582
2896,956041401,2896,1,14,M,LT,K,2,1,2,1,1.301582
2897,956041401,2897,1,14,M,LT,L,NA,0,2,0,1.301582
2898,956041401,2898,1,14,M,LT,M,1,0,1,1,1.301582
2899,956041401,2899,1,14,M,LT,N,NA,NA,H,1,1.301582
2900,956041401,2900,1,14,M,LT,P,NA,NA,3,2,1.301582
2901,956041401,2901,1,14,M,LT,Q,NA,NA,H,0,1.301582
2902,956041401,2902,1,14,M,LT,U,NA,NA,H,1,1.301582
2903,956041401,2903,1,14,M,LT,V,NA,NA,H,0,1.301582
2904,956041401,2904,1,14,M,LT,X,NA,NA,H,0,1.301582
2905,956041401,2905,1,14,M,LT,X15,2,1,2,1,1.301582
2906,956041401,2906,1,14,M,LT,X21,NA,NA,3,0,1.301582
2907,956041401,2907,1,14,M,LT,X31.1,H,0,H,1,1.301582
2908,956041401,2908,1,14,M,LT,X32,NA,NA,H,1,1.301582
2909,956041401,2909,1,14,M,LT,X33,H,0,H,0,1.301582
2910,956041401,2910,1,14,M,LT,X37,NA,0,1,0,1.301582
2911,956041401,2911,1,14,M,LT,X50,NA,NA,0,1,1.301582
2912,956041401,2912,1,14,M,LT,Z,NA,NA,0,0,1.301582
2913,956041402,2913,1,14,F,BAU,B,2,1,1,1,0.5471824
2914,956041402,2914,1,14,F,BAU,C,2,1,2,1,0.5471824
2915,956041402,2915,1,14,F,BAU,Da,2,1,2,1,0.5471824
2916,956041402,2916,1,14,F,BAU,Db,1,1,1,1,0.5471824
2917,956041402,2917,1,14,F,BAU,E,2,1,2,1,0.5471824
2918,956041402,2918,1,14,F,BAU,G,2,1,2,1,0.5471824
2919,956041402,2919,1,14,F,BAU,H,1,1,2,1,0.5471824
2920,956041402,2920,1,14,F,BAU,I,2,1,0,1,0.5471824
2921,956041402,2921,1,14,F,BAU,J,0,1,1,1,0.5471824
2922,956041402,2922,1,14,F,BAU,K,H,0,2,1,0.5471824
2923,956041402,2923,1,14,F,BAU,L,1,0,2,0,0.5471824
2924,956041402,2924,1,14,F,BAU,M,1,0,3,1,0.5471824
2925,956041402,2925,1,14,F,BAU,N,NA,NA,1,1,0.5471824
2926,956041402,2926,1,14,F,BAU,P,NA,NA,1,2,0.5471824
2927,956041402,2927,1,14,F,BAU,Q,NA,NA,H,0,0.5471824
2928,956041402,2928,1,14,F,BAU,U,NA,NA,H,0,0.5471824
2929,956041402,2929,1,14,F,BAU,V,NA,NA,1,0,0.5471824
2930,956041402,2930,1,14,F,BAU,X,NA,NA,NA,0,0.5471824
2931,956041402,2931,1,14,F,BAU,X15,2,1,2,1,0.5471824
2932,956041402,2932,1,14,F,BAU,X21,NA,NA,3,1,0.5471824
2933,956041402,2933,1,14,F,BAU,X31.1,H,0,0,1,0.5471824
2934,956041402,2934,1,14,F,BAU,X32,NA,NA,0,0,0.5471824
2935,956041402,2935,1,14,F,BAU,X33,0,0,0,0,0.5471824
2936,956041402,2936,1,14,F,BAU,X37,1,0,2,0,0.5471824
2937,956041402,2937,1,14,F,BAU,X50,NA,NA,H,0,0.5471824
2938,956041402,2938,1,14,F,BAU,Z,NA,NA,NA,0,0.5471824
2939,956041403,2939,1,14,M,REV,B,2,1,2,1,1.156626
2940,956041403,2940,1,14,M,REV,C,H,1,H,1,1.156626
2941,956041403,2941,1,14,M,REV,Da,2,1,2,1,1.156626
2942,956041403,2942,1,14,M,REV,Db,1,1,1,1,1.156626
2943,956041403,2943,1,14,M,REV,E,2,1,2,1,1.156626
2944,956041403,2944,1,14,M,REV,G,2,1,2,1,1.156626
2945,956041403,2945,1,14,M,REV,H,2,1,2,1,1.156626
2946,956041403,2946,1,14,M,REV,I,H,0,H,0,1.156626
2947,956041403,2947,1,14,M,REV,J,1,1,1,1,1.156626
2948,956041403,2948,1,14,M,REV,K,2,1,H,0,1.156626
2949,956041403,2949,1,14,M,REV,L,H,0,NA,1,1.156626
2950,956041403,2950,1,14,M,REV,M,1,0,H,0,1.156626
2951,956041403,2951,1,14,M,REV,N,H,0,1,0,1.156626
2952,956041403,2952,1,14,M,REV,P,NA,NA,3,1,1.156626
2953,956041403,2953,1,14,M,REV,Q,NA,NA,2,0,1.156626
2954,956041403,2954,1,14,M,REV,U,NA,NA,0,0,1.156626
2955,956041403,2955,1,14,M,REV,V,NA,NA,1,0,1.156626
2956,956041403,2956,1,14,M,REV,X,NA,NA,H,0,1.156626
2957,956041403,2957,1,14,M,REV,X15,H,1,H,0,1.156626
2958,956041403,2958,1,14,M,REV,X21,NA,NA,3,0,1.156626
2959,956041403,2959,1,14,M,REV,X31.1,H,0,H,0,1.156626
2960,956041403,2960,1,14,M,REV,X32,NA,NA,0,0,1.156626
2961,956041403,2961,1,14,M,REV,X33,H,0,H,0,1.156626
2962,956041403,2962,1,14,M,REV,X37,H,0,1,0,1.156626
2963,956041403,2963,1,14,M,REV,X50,NA,NA,0,0,1.156626
2964,956041403,2964,1,14,M,REV,Z,NA,NA,H,0,1.156626
2965,956041404,2965,1,14,M,BAU,B,1,1,2,1,1.008402
2966,956041404,2966,1,14,M,BAU,C,2,1,H,1,1.008402
2967,956041404,2967,1,14,M,BAU,Da,1,1,2,1,1.008402
2968,956041404,2968,1,14,M,BAU,Db,1,1,1,1,1.008402
2969,956041404,2969,1,14,M,BAU,E,2,1,2,1,1.008402
2970,956041404,2970,1,14,M,BAU,G,2,1,2,1,1.008402
2971,956041404,2971,1,14,M,BAU,H,2,0,2,1,1.008402
2972,956041404,2972,1,14,M,BAU,I,H,0,H,0,1.008402
2973,956041404,2973,1,14,M,BAU,J,2,1,H,1,1.008402
2974,956041404,2974,1,14,M,BAU,K,2,1,H,1,1.008402
2975,956041404,2975,1,14,M,BAU,L,2,0,H,0,1.008402
2976,956041404,2976,1,14,M,BAU,M,1,0,1,1,1.008402
2977,956041404,2977,1,14,M,BAU,N,NA,NA,2,1,1.008402
2978,956041404,2978,1,14,M,BAU,P,NA,NA,1,0,1.008402
2979,956041404,2979,1,14,M,BAU,Q,NA,NA,0,0,1.008402
2980,956041404,2980,1,14,M,BAU,U,NA,NA,H,0,1.008402
2981,956041404,2981,1,14,M,BAU,V,NA,NA,H,0,1.008402
2982,956041404,2982,1,14,M,BAU,X,NA,NA,H,0,1.008402
2983,956041404,2983,1,14,M,BAU,X15,H,0,2,1,1.008402
2984,956041404,2984,1,14,M,BAU,X21,NA,NA,1,0,1.008402
2985,956041404,2985,1,14,M,BAU,X31.1,H,0,H,0,1.008402
2986,956041404,2986,1,14,M,BAU,X32,NA,NA,H,0,1.008402
2987,956041404,2987,1,14,M,BAU,X33,H,0,H,1,1.008402
2988,956041404,2988,1,14,M,BAU,X37,1,0,1,0,1.008402
2989,956041404,2989,1,14,M,BAU,X50,NA,NA,0,0,1.008402
2990,956041404,2990,1,14,M,BAU,Z,NA,NA,H,0,1.008402
2991,956041405,2991,1,14,F,REV,B,1,1,1,1,0.7838181
2992,956041405,2992,1,14,F,REV,C,2,1,2,1,0.7838181
2993,956041405,2993,1,14,F,REV,Da,2,1,2,1,0.7838181
2994,956041405,2994,1,14,F,REV,Db,1,1,1,1,0.7838181
2995,956041405,2995,1,14,F,REV,E,2,1,2,1,0.7838181
2996,956041405,2996,1,14,F,REV,G,2,1,2,1,0.7838181
2997,956041405,2997,1,14,F,REV,H,1,0,0,0,0.7838181
2998,956041405,2998,1,14,F,REV,I,H,0,H,0,0.7838181
2999,956041405,2999,1,14,F,REV,J,2,1,1,1,0.7838181
3000,956041405,3000,1,14,F,REV,K,H,0,2,1,0.7838181
3001,956041405,3001,1,14,F,REV,L,H,0,H,0,0.7838181
3002,956041405,3002,1,14,F,REV,M,NA,NA,H,0,0.7838181
3003,956041405,3003,1,14,F,REV,N,NA,NA,NA,0,0.7838181
3004,956041405,3004,1,14,F,REV,P,NA,NA,H,0,0.7838181
3005,956041405,3005,1,14,F,REV,Q,NA,NA,H,0,0.7838181
3006,956041405,3006,1,14,F,REV,U,NA,NA,H,0,0.7838181
3007,956041405,3007,1,14,F,REV,V,NA,NA,H,0,0.7838181
3008,956041405,3008,1,14,F,REV,X,NA,NA,H,0,0.7838181
3009,956041405,3009,1,14,F,REV,X15,H,0,2,1,0.7838181
3010,956041405,3010,1,14,F,REV,X21,NA,NA,NA,0,0.7838181
3011,956041405,3011,1,14,F,REV,X31.1,NA,NA,H,0,0.7838181
3012,956041405,3012,1,14,F,REV,X32,NA,NA,H,1,0.7838181
3013,956041405,3013,1,14,F,REV,X33,H,0,H,0,0.7838181
3014,956041405,3014,1,14,F,REV,X37,NA,NA,H,0,0.7838181
3015,956041405,3015,1,14,F,REV,X50,NA,NA,NA,0,0.7838181
3016,956041405,3016,1,14,F,REV,Z,NA,NA,H,0,0.7838181
3017,956041406,3017,1,14,M,LT,B,1,1,1,1,0.6400418
3018,956041406,3018,1,14,M,LT,C,H,1,H,1,0.6400418
3019,956041406,3019,1,14,M,LT,Da,2,1,2,1,0.6400418
3020,956041406,3020,1,14,M,LT,Db,1,1,1,1,0.6400418
3021,956041406,3021,1,14,M,LT,E,2,1,2,1,0.6400418
3022,956041406,3022,1,14,M,LT,G,2,1,2,1,0.6400418
3023,956041406,3023,1,14,M,LT,H,2,1,2,1,0.6400418
3024,956041406,3024,1,14,M,LT,I,2,1,2,1,0.6400418
3025,956041406,3025,1,14,M,LT,J,0,0,1,1,0.6400418
3026,956041406,3026,1,14,M,LT,K,2,1,2,1,0.6400418
3027,956041406,3027,1,14,M,LT,L,H,0,2,1,0.6400418
3028,956041406,3028,1,14,M,LT,M,1,1,1,0,0.6400418
3029,956041406,3029,1,14,M,LT,N,2,1,H,0,0.6400418
3030,956041406,3030,1,14,M,LT,P,3,1,1,1,0.6400418
3031,956041406,3031,1,14,M,LT,Q,1,0,1,1,0.6400418
3032,956041406,3032,1,14,M,LT,U,2,1,1,1,0.6400418
3033,956041406,3033,1,14,M,LT,V,H,0,2,1,0.6400418
3034,956041406,3034,1,14,M,LT,X,3,1,H,0,0.6400418
3035,956041406,3035,1,14,M,LT,X15,2,1,2,1,0.6400418
3036,956041406,3036,1,14,M,LT,X21,3,1,3,1,0.6400418
3037,956041406,3037,1,14,M,LT,X31.1,2,1,2,0,0.6400418
3038,956041406,3038,1,14,M,LT,X32,H,1,H,1,0.6400418
3039,956041406,3039,1,14,M,LT,X33,2,1,2,1,0.6400418
3040,956041406,3040,1,14,M,LT,X37,1,0,1,1,0.6400418
3041,956041406,3041,1,14,M,LT,X50,0,0,0,0,0.6400418
3042,956041406,3042,1,14,M,LT,Z,H,1,2,1,0.6400418
3043,956041407,3043,1,14,F,LT,B,1,1,1,1,0.9471539
3044,956041407,3044,1,14,F,LT,C,2,1,H,1,0.9471539
3045,956041407,3045,1,14,F,LT,Da,2,1,2,1,0.9471539
3046,956041407,3046,1,14,F,LT,Db,1,1,1,1,0.9471539
3047,956041407,3047,1,14,F,LT,E,H,1,2,1,0.9471539
3048,956041407,3048,1,14,F,LT,G,H,0,2,1,0.9471539
3049,956041407,3049,1,14,F,LT,H,2,1,2,1,0.9471539
3050,956041407,3050,1,14,F,LT,I,H,0,2,1,0.9471539
3051,956041407,3051,1,14,F,LT,J,2,0,2,1,0.9471539
3052,956041407,3052,1,14,F,LT,K,2,1,2,1,0.9471539
3053,956041407,3053,1,14,F,LT,L,H,0,1,1,0.9471539
3054,956041407,3054,1,14,F,LT,M,1,1,3,1,0.9471539
3055,956041407,3055,1,14,F,LT,N,1,0,1,0,0.9471539
3056,956041407,3056,1,14,F,LT,P,3,1,2,0,0.9471539
3057,956041407,3057,1,14,F,LT,Q,0,0,2,1,0.9471539
3058,956041407,3058,1,14,F,LT,U,0,0,1,1,0.9471539
3059,956041407,3059,1,14,F,LT,V,1,0,H,0,0.9471539
3060,956041407,3060,1,14,F,LT,X,H,0,H,0,0.9471539
3061,956041407,3061,1,14,F,LT,X15,H,0,2,1,0.9471539
3062,956041407,3062,1,14,F,LT,X21,3,1,3,1,0.9471539
3063,956041407,3063,1,14,F,LT,X31.1,H,0,2,1,0.9471539
3064,956041407,3064,1,14,F,LT,X32,0,0,1,1,0.9471539
3065,956041407,3065,1,14,F,LT,X33,H,0,2,1,0.9471539
3066,956041407,3066,1,14,F,LT,X37,1,0,1,1,0.9471539
3067,956041407,3067,1,14,F,LT,X50,0,0,0,0,0.9471539
3068,956041407,3068,1,14,F,LT,Z,H,0,H,0,0.9471539
3069,956041408,3069,1,14,M,LT,B,1,1,H,1,0.8504164
3070,956041408,3070,1,14,M,LT,C,2,1,H,1,0.8504164
3071,956041408,3071,1,14,M,LT,Da,2,1,2,1,0.8504164
3072,956041408,3072,1,14,M,LT,Db,1,1,1,1,0.8504164
3073,956041408,3073,1,14,M,LT,E,1,1,1,1,0.8504164
3074,956041408,3074,1,14,M,LT,G,2,1,2,1,0.8504164
3075,956041408,3075,1,14,M,LT,H,2,0,H,1,0.8504164
3076,956041408,3076,1,14,M,LT,I,2,1,2,1,0.8504164
3077,956041408,3077,1,14,M,LT,J,1,1,2,1,0.8504164
3078,956041408,3078,1,14,M,LT,K,2,0,2,1,0.8504164
3079,956041408,3079,1,14,M,LT,L,2,1,1,0,0.8504164
3080,956041408,3080,1,14,M,LT,M,1,0,3,1,0.8504164
3081,956041408,3081,1,14,M,LT,N,H,0,1,0,0.8504164
3082,956041408,3082,1,14,M,LT,P,3,1,3,1,0.8504164
3083,956041408,3083,1,14,M,LT,Q,0,0,0,0,0.8504164
3084,956041408,3084,1,14,M,LT,U,NA,0,1,1,0.8504164
3085,956041408,3085,1,14,M,LT,V,NA,NA,H,1,0.8504164
3086,956041408,3086,1,14,M,LT,X,NA,NA,2,0,0.8504164
3087,956041408,3087,1,14,M,LT,X15,NA,0,2,1,0.8504164
3088,956041408,3088,1,14,M,LT,X21,NA,NA,3,1,0.8504164
3089,956041408,3089,1,14,M,LT,X31.1,2,1,H,0,0.8504164
3090,956041408,3090,1,14,M,LT,X32,0,0,0,0,0.8504164
3091,956041408,3091,1,14,M,LT,X33,2,1,2,0,0.8504164
3092,956041408,3092,1,14,M,LT,X37,1,0,1,0,0.8504164
3093,956041408,3093,1,14,M,LT,X50,H,0,H,0,0.8504164
3094,956041408,3094,1,14,M,LT,Z,NA,NA,H,0,0.8504164
3095,956041409,3095,1,14,F,REV,B,1,1,1,1,0.0425132
3096,956041409,3096,1,14,F,REV,C,2,1,2,1,0.0425132
3097,956041409,3097,1,14,F,REV,Da,1,1,2,1,0.0425132
3098,956041409,3098,1,14,F,REV,Db,1,1,1,1,0.0425132
3099,956041409,3099,1,14,F,REV,E,1,1,1,1,0.0425132
3100,956041409,3100,1,14,F,REV,G,2,1,2,1,0.0425132
3101,956041409,3101,1,14,F,REV,H,2,0,2,1,0.0425132
3102,956041409,3102,1,14,F,REV,I,NA,0,H,0,0.0425132
3103,956041409,3103,1,14,F,REV,J,H,0,2,1,0.0425132
3104,956041409,3104,1,14,F,REV,K,H,0,2,1,0.0425132
3105,956041409,3105,1,14,F,REV,L,NA,NA,2,0,0.0425132
3106,956041409,3106,1,14,F,REV,M,NA,NA,H,0,0.0425132
3107,956041409,3107,1,14,F,REV,N,NA,NA,1,1,0.0425132
3108,956041409,3108,1,14,F,REV,P,NA,NA,3,0,0.0425132
3109,956041409,3109,1,14,F,REV,Q,NA,NA,0,0,0.0425132
3110,956041409,3110,1,14,F,REV,U,NA,NA,0,0,0.0425132
3111,956041409,3111,1,14,F,REV,V,NA,NA,1,0,0.0425132
3112,956041409,3112,1,14,F,REV,X,NA,NA,2,0,0.0425132
3113,956041409,3113,1,14,F,REV,X15,NA,NA,2,1,0.0425132
3114,956041409,3114,1,14,F,REV,X21,NA,NA,3,1,0.0425132
3115,956041409,3115,1,14,F,REV,X31.1,NA,NA,H,0,0.0425132
3116,956041409,3116,1,14,F,REV,X32,NA,NA,0,0,0.0425132
3117,956041409,3117,1,14,F,REV,X33,NA,NA,H,0,0.0425132
3118,956041409,3118,1,14,F,REV,X37,NA,NA,1,0,0.0425132
3119,956041409,3119,1,14,F,REV,X50,NA,NA,H,0,0.0425132
3120,956041409,3120,1,14,F,REV,Z,NA,NA,NA,0,0.0425132
3121,956041410,3121,1,14,F,BAU,B,1,1,2,1,0.3147549
3122,956041410,3122,1,14,F,BAU,C,H,1,H,1,0.3147549
3123,956041410,3123,1,14,F,BAU,Da,1,1,2,1,0.3147549
3124,956041410,3124,1,14,F,BAU,Db,1,1,1,1,0.3147549
3125,956041410,3125,1,14,F,BAU,E,1,1,H,1,0.3147549
3126,956041410,3126,1,14,F,BAU,G,2,1,2,1,0.3147549
3127,956041410,3127,1,14,F,BAU,H,2,1,2,1,0.3147549
3128,956041410,3128,1,14,F,BAU,I,2,1,2,1,0.3147549
3129,956041410,3129,1,14,F,BAU,J,1,1,1,1,0.3147549
3130,956041410,3130,1,14,F,BAU,K,H,0,NA,0,0.3147549
3131,956041410,3131,1,14,F,BAU,L,H,0,H,1,0.3147549
3132,956041410,3132,1,14,F,BAU,M,1,0,1,1,0.3147549
3133,956041410,3133,1,14,F,BAU,N,1,1,H,0,0.3147549
3134,956041410,3134,1,14,F,BAU,P,3,1,3,0,0.3147549
3135,956041410,3135,1,14,F,BAU,Q,1,0,0,0,0.3147549
3136,956041410,3136,1,14,F,BAU,U,H,0,1,1,0.3147549
3137,956041410,3137,1,14,F,BAU,V,NA,NA,H,0,0.3147549
3138,956041410,3138,1,14,F,BAU,X,NA,NA,H,0,0.3147549
3139,956041410,3139,1,14,F,BAU,X15,2,1,H,0,0.3147549
3140,956041410,3140,1,14,F,BAU,X21,NA,NA,1,0,0.3147549
3141,956041410,3141,1,14,F,BAU,X31.1,H,1,H,1,0.3147549
3142,956041410,3142,1,14,F,BAU,X32,0,0,0,0,0.3147549
3143,956041410,3143,1,14,F,BAU,X33,2,1,H,0,0.3147549
3144,956041410,3144,1,14,F,BAU,X37,2,0,H,0,0.3147549
3145,956041410,3145,1,14,F,BAU,X50,0,0,H,0,0.3147549
3146,956041410,3146,1,14,F,BAU,Z,NA,NA,H,0,0.3147549
3147,956041411,3147,1,14,M,BAU,B,2,1,H,0,1.479859
3148,956041411,3148,1,14,M,BAU,C,2,1,H,1,1.479859
3149,956041411,3149,1,14,M,BAU,Da,2,1,H,1,1.479859
3150,956041411,3150,1,14,M,BAU,Db,1,1,1,1,1.479859
3151,956041411,3151,1,14,M,BAU,E,2,1,2,1,1.479859
3152,956041411,3152,1,14,M,BAU,G,2,1,2,1,1.479859
3153,956041411,3153,1,14,M,BAU,H,2,1,2,1,1.479859
3154,956041411,3154,1,14,M,BAU,I,2,1,2,1,1.479859
3155,956041411,3155,1,14,M,BAU,J,1,1,1,1,1.479859
3156,956041411,3156,1,14,M,BAU,K,2,1,2,1,1.479859
3157,956041411,3157,1,14,M,BAU,L,2,1,H,1,1.479859
3158,956041411,3158,1,14,M,BAU,M,1,1,1,1,1.479859
3159,956041411,3159,1,14,M,BAU,N,H,0,H,0,1.479859
3160,956041411,3160,1,14,M,BAU,P,H,0,H,0,1.479859
3161,956041411,3161,1,14,M,BAU,Q,0,0,0,0,1.479859
3162,956041411,3162,1,14,M,BAU,U,NA,NA,H,0,1.479859
3163,956041411,3163,1,14,M,BAU,V,NA,NA,H,1,1.479859
3164,956041411,3164,1,14,M,BAU,X,NA,NA,H,1,1.479859
3165,956041411,3165,1,14,M,BAU,X15,2,1,H,0,1.479859
3166,956041411,3166,1,14,M,BAU,X21,NA,NA,3,1,1.479859
3167,956041411,3167,1,14,M,BAU,X31.1,H,0,H,0,1.479859
3168,956041411,3168,1,14,M,BAU,X32,NA,NA,0,0,1.479859
3169,956041411,3169,1,14,M,BAU,X33,NA,0,2,1,1.479859
3170,956041411,3170,1,14,M,BAU,X37,1,1,1,1,1.479859
3171,956041411,3171,1,14,M,BAU,X50,NA,NA,H,0,1.479859
3172,956041411,3172,1,14,M,BAU,Z,NA,NA,H,0,1.479859
3173,956051501,3173,0,15,M,LT,B,H,1,2,1,0.3460512
3174,956051501,3174,0,15,M,LT,C,H,1,2,1,0.3460512
3175,956051501,3175,0,15,M,LT,Da,2,1,2,1,0.3460512
3176,956051501,3176,0,15,M,LT,Db,1,1,1,1,0.3460512
3177,956051501,3177,0,15,M,LT,E,2,1,2,1,0.3460512
3178,956051501,3178,0,15,M,LT,G,2,1,NA,1,0.3460512
3179,956051501,3179,0,15,M,LT,H,2,0,2,1,0.3460512
3180,956051501,3180,0,15,M,LT,I,NA,0,2,1,0.3460512
3181,956051501,3181,0,15,M,LT,J,0,0,2,1,0.3460512
3182,956051501,3182,0,15,M,LT,K,2,1,2,1,0.3460512
3183,956051501,3183,0,15,M,LT,L,1,0,2,1,0.3460512
3184,956051501,3184,0,15,M,LT,M,1,0,3,1,0.3460512
3185,956051501,3185,0,15,M,LT,N,H,1,2,1,0.3460512
3186,956051501,3186,0,15,M,LT,P,1,1,3,2,0.3460512
3187,956051501,3187,0,15,M,LT,Q,0,0,0,0,0.3460512
3188,956051501,3188,0,15,M,LT,U,1,0,1,1,0.3460512
3189,956051501,3189,0,15,M,LT,V,1,0,2,1,0.3460512
3190,956051501,3190,0,15,M,LT,X,2,1,2,0,0.3460512
3191,956051501,3191,0,15,M,LT,X15,H,0,2,1,0.3460512
3192,956051501,3192,0,15,M,LT,X21,3,1,3,1,0.3460512
3193,956051501,3193,0,15,M,LT,X31.1,2,1,2,1,0.3460512
3194,956051501,3194,0,15,M,LT,X32,1,1,0,1,0.3460512
3195,956051501,3195,0,15,M,LT,X33,2,1,2,1,0.3460512
3196,956051501,3196,0,15,M,LT,X37,1,0,2,0,0.3460512
3197,956051501,3197,0,15,M,LT,X50,0,0,0,0,0.3460512
3198,956051501,3198,0,15,M,LT,Z,H,0,H,1,0.3460512
3199,956051502,3199,0,15,F,REV,B,H,1,H,1,0.0476305
3200,956051502,3200,0,15,F,REV,C,H,1,H,1,0.0476305
3201,956051502,3201,0,15,F,REV,Da,2,1,2,1,0.0476305
3202,956051502,3202,0,15,F,REV,Db,1,1,1,1,0.0476305
3203,956051502,3203,0,15,F,REV,E,1,1,1,1,0.0476305
3204,956051502,3204,0,15,F,REV,G,2,1,2,1,0.0476305
3205,956051502,3205,0,15,F,REV,H,2,1,3,1,0.0476305
3206,956051502,3206,0,15,F,REV,I,0,0,H,0,0.0476305
3207,956051502,3207,0,15,F,REV,J,H,1,H,1,0.0476305
3208,956051502,3208,0,15,F,REV,K,H,0,2,1,0.0476305
3209,956051502,3209,0,15,F,REV,L,H,0,2,0,0.0476305
3210,956051502,3210,0,15,F,REV,M,NA,NA,1,1,0.0476305
3211,956051502,3211,0,15,F,REV,N,NA,NA,H,0,0.0476305
3212,956051502,3212,0,15,F,REV,P,NA,NA,H,0,0.0476305
3213,956051502,3213,0,15,F,REV,Q,NA,NA,1,0,0.0476305
3214,956051502,3214,0,15,F,REV,U,NA,NA,1,0,0.0476305
3215,956051502,3215,0,15,F,REV,V,NA,NA,1,0,0.0476305
3216,956051502,3216,0,15,F,REV,X,NA,NA,H,0,0.0476305
3217,956051502,3217,0,15,F,REV,X15,H,0,H,0,0.0476305
3218,956051502,3218,0,15,F,REV,X21,NA,NA,1,0,0.0476305
3219,956051502,3219,0,15,F,REV,X31.1,NA,NA,H,0,0.0476305
3220,956051502,3220,0,15,F,REV,X32,NA,NA,0,0,0.0476305
3221,956051502,3221,0,15,F,REV,X33,H,0,H,0,0.0476305
3222,956051502,3222,0,15,F,REV,X37,NA,NA,1,0,0.0476305
3223,956051502,3223,0,15,F,REV,X50,NA,NA,H,0,0.0476305
3224,956051502,3224,0,15,F,REV,Z,NA,NA,H,0,0.0476305
3225,956051503,3225,0,15,M,LT,B,H,1,1,1,0.1071589
3226,956051503,3226,0,15,M,LT,C,2,1,H,1,0.1071589
3227,956051503,3227,0,15,M,LT,Da,2,1,2,1,0.1071589
3228,956051503,3228,0,15,M,LT,Db,1,1,1,1,0.1071589
